,moon_x,moon_y
1288,-383112.13802796963,-47491.01769427607
1289,-383070.45275377994,-47703.736536631055
1290,-383028.61269688286,-47916.43730597116
1291,-382986.617855755,-48129.11991437968
1292,-382944.4682290051,-48341.78427392331
1293,-382902.16381520906,-48554.430296702
1294,-382859.70461309236,-48767.05789469942
1295,-382817.0906213471,-48979.6669800322
1296,-382774.3218388481,-49192.2574646342
1297,-382731.39826442074,-49404.82926053903
1298,-382688.319897023,-49617.38227974708
1299,-382645.0867355962,-49829.91643422548
1300,-382601.6987792479,-50042.43163590826
1301,-382558.1560270692,-50254.92779677922
1302,-382514.4584782343,-50467.404828722574
1303,-382470.60613198375,-50679.86264368896
1304,-382426.59898764116,-50892.30115357924
1305,-382382.43704456335,-51104.72027026103
1306,-382338.1203021572,-51317.11990561863
1307,-382293.6487599125,-51529.49997150308
1308,-382249.02241738565,-51741.86037973228
1309,-382204.24127421615,-51954.20104219056
1310,-382159.3053299933,-52166.52187064599
1311,-382114.21458452276,-52378.822776933135
1312,-382068.9690375773,-52591.10367278689
1313,-382023.5686890286,-52803.36447002525
1314,-381978.013538782,-53015.6050803665
1315,-381932.3035868262,-53227.82541561211
1316,-381886.43883321574,-53440.02538741399
1317,-381840.419278039,-53652.20490754036
1318,-381794.2449215003,-53864.36388770967
1319,-381747.91576377105,-54076.50223955729
1320,-381701.4318052218,-54288.61987478508
1321,-381654.7930461399,-54500.71670501185
1322,-381607.9994869793,-54712.79264192289
1323,-381561.05112822686,-54924.84759715369
1324,-381513.94797041954,-55136.88148228992
1325,-381466.6900141275,-55348.89420895047
1326,-381419.2772601033,-55560.88568872105
1327,-381371.7097089837,-55772.85583322062
1328,-381323.98736165446,-55984.80455395189
1329,-381276.11021890165,-56196.731762450785
1330,-381228.07828167774,-56408.637370336335
1331,-381179.89155093476,-56620.521289044846
1332,-381131.5500277747,-56832.38343009573
1333,-381083.0537132829,-57044.22370500843
1334,-381034.40260857786,-57256.04202530234
1335,-380985.596714944,-57467.83830236408
1336,-380936.63603366615,-57679.612447679865
1337,-380887.52056612866,-57891.364372669625
1338,-380838.25031371583,-58103.09398881959
1339,-380788.82527792855,-58314.801207483244
1340,-380739.24546033394,-58526.485940063896
1341,-380689.51086249907,-58738.148097981466
1342,-380639.6214861574,-58949.78759257286
1343,-380589.5773329758,-59161.40433520822
1344,-380539.3784048537,-59372.99823725774
1345,-380489.0247035413,-59584.56921005838
1346,-380438.5162310543,-59796.11716488068
1347,-380387.85298932553,-60007.642013078264
1348,-380337.0349804707,-60219.14366590516
1349,-380286.06220652215,-60430.62203464857
1350,-380234.93466974515,-60642.077030612345
1351,-380183.65237235476,-60853.50856503393
1352,-380132.21531666623,-61064.91654913423
1353,-380080.623504978,-61276.30089416731
1354,-380028.8769398043,-61487.66151133746
1355,-379976.9756236596,-61698.998311849
1356,-379924.91955905844,-61910.311206889666
1357,-379872.70874863135,-62121.6001076306
1358,-379820.3431950592,-62332.86492524295
1359,-379767.82290113886,-62544.10557089791
1360,-379715.1478696505,-62755.321955716885
1361,-379662.3181034577,-62966.51399083785
1362,-379609.33360554016,-63177.681587332416
1363,-379556.19437891076,-63388.82465637184
1364,-379502.90042663243,-63599.943108977975
1365,-379449.4517518011,-63811.036856255654
1366,-379395.8483576794,-64022.10580926001
1367,-379342.09024747927,-64233.149879095916
1368,-379288.1774245628,-64444.16897673549
1369,-379234.1098922921,-64655.16301321725
1370,-379179.88765417854,-64866.13189959637
1371,-379125.5107136839,-65077.07554679514
1372,-379070.97907443583,-65287.99386585219
1373,-379016.2927400125,-65498.88676778955
1374,-378961.4517141913,-65709.75416351296
1375,-378906.4560007496,-65920.59596396146
1376,-378851.3056035148,-66131.41208014054
1377,-378796.00052638043,-66342.2024229394
1378,-378740.54077329027,-66552.96690326394
1379,-378684.92634835385,-66763.70543205323
1380,-378629.1572556148,-66974.41792011357
1381,-378573.23349923245,-67185.10427843392
1382,-378517.1550834664,-67395.76441785383
1383,-378460.9220125923,-67606.3982492128
1384,-378404.53429096955,-67817.00568336704
1385,-378347.9919230233,-68027.58663110631
1386,-378291.2949132126,-68238.14100330348
1387,-378234.4432661124,-68448.6687107649
1388,-378177.4369863476,-68659.16966428045
1389,-378120.2760785432,-68869.64377459015
1390,-378062.9605475403,-69080.09095256696
1391,-378005.4903980798,-69290.51110886787
1392,-377947.8656350196,-69500.90415434926
1393,-377890.08626333356,-69711.2699996184
1394,-377832.15228802874,-69921.60855549847
1395,-377774.06371417886,-70131.91973271304
1396,-377715.82054689055,-70342.20344193587
1397,-377657.4227913872,-70552.45959384076
1398,-377598.87045289204,-70762.68809916792
1399,-377540.16353677766,-70972.88886854137
1400,-377481.30204840016,-71183.06181261838
1401,-377422.28599329863,-71393.20684208942
1402,-377363.1153768956,-71603.32386756198
1403,-377303.7902048461,-71813.41279962691
1404,-377244.3104827726,-72023.4735489914
1405,-377184.6762163964,-72233.50602619656
1406,-377124.8874115059,-72443.51014181673
1407,-377064.94407400565,-72653.48580647609
1408,-377004.84620973346,-72863.43293071588
1409,-376944.5938246937,-73073.35142516026
1410,-376884.1869249736,-73283.2412002841
1411,-376823.6255166274,-73493.10216664521
1412,-376762.9096058586,-73702.9342347683
1413,-376702.03919888765,-73912.73731516139
1414,-376641.01430210064,-74122.51131838246
1415,-376579.834921801,-74332.25615485657
1416,-376518.5010644086,-74541.97173510853
1417,-376457.0127365093,-74751.65796961325
1418,-376395.36994460557,-74961.31476881253
1419,-376333.5726953665,-75170.94204314818
1420,-376271.6209954777,-75380.53970311178
1421,-376209.5148517409,-75590.10765909543
1422,-376147.2542709747,-75799.64582154091
1423,-376084.8392600474,-76009.15410082374
1424,-376022.26982596033,-76218.63240733602
1425,-375959.545975748,-76428.08065156951
1426,-375896.66771649476,-76637.49874375023
1427,-375833.63505536795,-76846.88659437002
1428,-375770.44799956854,-77056.24411372146
1429,-375707.1065564466,-77265.5712121967
1430,-375643.6107333356,-77474.86780007175
1431,-375579.9605376693,-77684.13378772225
1432,-375516.1559769638,-77893.3690854575
1433,-375452.1970587358,-78102.57360357013
1434,-375388.08379065106,-78311.74725236945
1435,-375323.81618037564,-78520.88994214818
1436,-375259.3942356918,-78730.00158318243
1437,-375194.8179643821,-78939.08208569854
1438,-375130.08737442794,-79148.13136005576
1439,-375065.2024736782,-79357.1493163808
1440,-375000.1632702477,-79566.13586496653
1441,-374934.9697721513,-79775.09091605595
1442,-374869.62198765314,-79984.01437980916
1443,-374804.1199248679,-80192.90616651898
1444,-374738.4635921596,-80401.76618632895
1445,-374672.65299785894,-80610.59434941578
1446,-374606.6881503797,-80819.39056600603
1447,-374540.56905823515,-81028.15474620998
1448,-374474.295729939,-81236.88680025433
1449,-374407.86817418743,-81445.58663824938
1450,-374341.2863996435,-81654.2541703222
1451,-374274.5504150701,-81862.88930663302
1452,-374207.66022926284,-82071.49195732555
1453,-374140.6158511178,-82280.0620324438
1454,-374073.4172896136,-82488.59944216478
1455,-374006.0645537622,-82697.10409653251
1456,-373938.55765267526,-82905.5759056742
1457,-373870.89659551444,-83114.01477961746
1458,-373803.0813914911,-83322.4206284562
1459,-373735.1120498833,-83530.7933622513
1460,-373666.9885800851,-83739.13289104696
1461,-373598.7109915072,-83947.43912488747
1462,-373530.2792936437,-84155.7119737673
1463,-373461.69349608803,-84363.95134776396
1464,-373392.95360843407,-84572.15715687198
1465,-373324.0596403916,-84780.3293110527
1466,-373255.01160170365,-84988.46772036709
1467,-373185.80950224656,-85196.57229475993
1468,-373116.4533518631,-85404.6429442259
1469,-373046.9431606122,-85612.67957872637
1470,-372977.2789384031,-85820.68210822283
1471,-372907.4606954276,-86028.65044267675
1472,-372837.4884418446,-86236.58449199983
1473,-372767.3621878623,-86444.48416615362
1474,-372697.08194380533,-86652.3493750665
1475,-372626.64772003214,-86860.18002865018
1476,-372556.05952696677,-87067.97603678326
1477,-372485.3173751504,-87275.73730942744
1478,-372414.42127514,-87483.46375642806
1479,-372343.3712376097,-87691.15528768045
1480,-372272.1672732329,-87898.81181304669
1481,-372200.8093927667,-88106.43324240547
1482,-372129.297607134,-88314.01948565217
1483,-372057.63192717446,-88521.57045258251
1484,-371985.81236387795,-88729.08605309192
1485,-371913.8389283499,-88936.56619690974
1486,-371841.7116316298,-89144.01079403106
1487,-371769.4304849729,-89351.41975411886
1488,-371696.99549963477,-89558.79298705213
1489,-371624.4066868204,-89766.13040262664
1490,-371551.66405805125,-89973.43191068826
1491,-371478.7676247489,-90180.6974209
1492,-371405.71739838476,-90387.92684315753
1493,-371332.5133906294,-90595.12008717383
1494,-371259.1556131037,-90802.27706272829
1495,-371185.644077545,-91009.39767956716
1496,-371111.978795757,-91216.48184746994
1497,-371038.15977959323,-91423.52947613309
1498,-370964.1870410234,-91630.54047533615
1499,-370890.06059198425,-91837.51475475906
1500,-370815.7804446285,-92044.45222414819
1501,-370741.34661105863,-92251.35279320013
1502,-370666.7591034444,-92458.2163716281
1503,-370592.0179341375,-92665.04286911213
1504,-370517.1231154236,-92871.83219538213
1505,-370442.07465975435,-93078.58426010156
1506,-370366.87257958174,-93285.29897288409
1507,-370291.51688747364,-93491.97624349296
1508,-370216.00759608124,-93698.61598152526
1509,-370140.34471803904,-93905.2180966446
1510,-370064.52826614794,-94111.78249851463
1511,-369988.558253225,-94318.30909673256
1512,-369912.4346921375,-94524.79780101187
1513,-369836.1575958689,-94731.24852090006
1514,-369759.7269774693,-94937.66116604424
1515,-369683.14285002154,-95144.0356460085
1516,-369606.405226709,-95350.37187047335
1517,-369529.5141207142,-95556.66974901948
1518,-369452.4695454361,-95762.92919117793
1519,-369375.2715142072,-95969.15010657933
1520,-369297.9200404762,-96175.33240482121
1521,-369220.4151377584,-96381.47599543462
1522,-369142.7568196356,-96587.58078801713
1523,-369064.9450997888,-96793.64669205002
1524,-368986.97999191633,-96999.673617214
1525,-368908.86150978267,-97205.66147294053
1526,-368830.5896673183,-97411.6101688107
1527,-368752.16447837075,-97617.51961433918
1528,-368673.585957037,-97823.38971909047
1529,-368594.85411729745,-98029.22039254605
1530,-368515.96897336526,-98235.01154423725
1531,-368436.930539387,-98440.76308364565
1532,-368357.73882967554,-98646.47492033585
1533,-368278.393858577,-98852.14696370644
1534,-368198.8956404872,-99057.7791233055
1535,-368119.2441899018,-99263.3713086313
1536,-368039.4395213994,-99468.9234291157
1537,-367959.4816495752,-99674.43539427366
1538,-367879.37058914115,-99879.9071135039
1539,-367799.10635484185,-100085.33849632145
1540,-367718.688961522,-100290.72945217488
1541,-367638.1184241257,-100496.07989049626
1542,-367557.39475756406,-100701.38972075084
1543,-367476.5179769308,-100906.65885233747
1544,-367395.48809726996,-101111.88719467168
1545,-367314.305133858,-101317.07465726869
1546,-367232.969101872,-101522.22114944439
1547,-367151.4800166714,-101727.32658069742
1548,-367069.83789364924,-101932.39086034383
1549,-366988.04274821497,-102137.41389788223
1550,-366906.09459597745,-102342.39560264531
1551,-366823.993452529,-102547.33588404882
1552,-366741.73933349526,-102752.23465145862
1553,-366659.3322546346,-102957.09181429059
1554,-366576.77223178843,-103161.90728187746
1555,-366494.059280815,-103366.68096365171
1556,-366411.19341768883,-103571.41276892954
1557,-366328.1746583844,-103776.10260706043
1558,-366245.0030190422,-103980.75038746034
1559,-366161.6785158197,-104185.35601944562
1560,-366078.20116492367,-104389.91941236577
1561,-365994.570982711,-104594.44047548743
1562,-365910.78798548836,-104798.91911829304
1563,-365826.8521897785,-105003.3552499994
1564,-365742.7636120381,-105207.74878000608
1565,-365658.52226885606,-105412.09961756314
1566,-365574.1281769215,-105616.40767203693
1567,-365489.5813529233,-105820.67285271085
1568,-365404.88181370014,-106024.89506893467
1569,-365320.0295760737,-106229.07422997522
1570,-365235.02465703216,-106433.21024514918
1571,-365149.8670735304,-106637.30302372343
1572,-365064.5568427058,-106841.35247503134
1573,-364979.09398166294,-107045.35850833978
1574,-364893.4785076722,-107249.32103289917
1575,-364807.7104379877,-107453.23995800968
1576,-364721.78978994617,-107657.11519297164
1577,-364635.71658103436,-107860.94664698561
1578,-364549.4908287388,-108064.7342294018
1579,-364463.1125506621,-108268.47784945408
1580,-364376.58176440746,-108472.17741637642
1581,-364289.8984876605,-108675.83283940276
1582,-364203.06273825694,-108879.44402783363
1583,-364116.0745341152,-109083.01089083655
1584,-364028.9338930708,-109286.53333776191
1585,-363941.640833142,-109490.01127774415
1586,-363854.1953724467,-109693.44462010046
1587,-363766.5975290863,-109896.83327398199
1588,-363678.84732127836,-110100.17714865613
1589,-363590.9447673237,-110303.47615334055
1590,-363502.8898855728,-110506.73019728613
1591,-363414.68269445933,-110709.9391896275
1592,-363326.32321246684,-110913.10303964882
1593,-363237.8114581785,-111116.22165650142
1594,-363149.14745022747,-111319.29494941978
1595,-363060.33120734623,-111522.32282763823
1596,-362971.36274830095,-111725.30520030823
1597,-362882.2420919573,-111928.24197661452
1598,-362792.96925723064,-112131.13306582475
1599,-362703.5442631197,-112333.97837702413
1600,-362613.96712872264,-112536.77781946378
1601,-362524.2378731546,-112739.53130227872
1602,-362434.3565156298,-112942.23873472026
1603,-362344.32307542965,-113144.90002589014
1604,-362254.13757193484,-113347.51508499001
1605,-362163.80002457584,-113550.08382122133
1606,-362073.3104527833,-113752.60614368605
1607,-361982.66887622053,-113955.0819616024
1608,-361891.8753144675,-114157.511184089
1609,-361800.92978727084,-114359.89372034758
1610,-361709.83231442625,-114562.22947948011
1611,-361618.58291574684,-114764.51837070505
1612,-361527.18161121133,-114966.7603031411
1613,-361435.62842081545,-115168.95518592365
1614,-361343.92336458794,-115371.10292822133
1615,-361252.06646272354,-115573.20343916965
1616,-361160.05773540074,-115775.2566278874
1617,-361067.8972029307,-115977.26240354341
1618,-360975.5848857243,-116179.22067525655
1619,-360883.1208041095,-116381.13135216248
1620,-360790.5049786965,-116582.99434341342
1621,-360697.737429996,-116784.80955811178
1622,-360604.81817866827,-116986.57690540991
1623,-360511.7472454729,-117188.29629439361
1624,-360418.5246511866,-117389.96763424865
1625,-360325.15041665226,-117591.59083404421
1626,-360231.6245627958,-117793.16580289965
1627,-360137.94711069274,-117994.69244995074
1628,-360044.1180813856,-118196.17068430022
1629,-359950.13749606605,-118397.60041510062
1630,-359856.00537587627,-118598.98155143808
1631,-359761.7217422073,-118800.31400239875
1632,-359667.2866164007,-119001.59767710211
1633,-359572.7000199142,-119202.83248468422
1634,-359477.961974222,-119404.01833423134
1635,-359383.07250094804,-119605.15513486305
1636,-359288.03162178246,-119806.24279563244
1637,-359192.83935841586,-120007.28122569235
1638,-359097.49573263817,-120208.27033412918
1639,-359002.0007664056,-120409.21003006268
1640,-358906.3544816077,-120610.10022251283
1641,-358810.5569003004,-120810.94082066583
1642,-358714.6080445729,-121011.73173357506
1643,-358618.50793661375,-121212.47287036026
1644,-358522.256598612,-121413.16414007494
1645,-358425.85405295575,-121613.80545182232
1646,-358329.30032198323,-121814.39671472232
1647,-358232.59542814916,-122014.93783779527
1648,-358135.7393940908,-122215.42873022758
1649,-358038.7322422961,-122415.869301023
1650,-357941.5739955022,-122616.25945931824
1651,-357844.26467644627,-122816.59911420017
1652,-357746.8043079648,-123016.88817472251
1653,-357649.1929129778,-123217.12654998874
1654,-357551.4305143887,-123417.31414910257
1655,-357453.51713533304,-123617.45088108449
1656,-357355.45279888046,-123817.53665510465
1657,-357257.23752819997,-124017.57138016712
1658,-357158.8713466432,-124217.55496544205
1659,-357060.35427746276,-124417.48731993359
1660,-356961.6863440931,-124617.36835274549
1661,-356862.867570036,-124817.19797298164
1662,-356763.89797887567,-125016.97608969611
1663,-356664.77759418,-125216.70261200942
1664,-356565.50643966655,-125416.37744892588
1665,-356466.0845391523,-125616.00050961587
1666,-356366.5119164707,-125815.57170315027
1667,-356266.78859552223,-126015.09093853347
1668,-356166.91460033983,-126214.558124936
1669,-356066.8899550064,-126413.97317136232
1670,-355966.7146835883,-126613.33598694987
1671,-355866.38881040097,-126812.6464807696
1672,-355765.912359677,-127011.90456189262
1673,-355665.28535581485,-127211.11013942308
1674,-355564.50782321324,-127410.26312239896
1675,-355463.57978645334,-127609.36341997446
1676,-355362.5012700503,-127808.41094117088
1677,-355261.2722986684,-128007.40559510926
1678,-355159.89289713826,-128206.3472908775
1679,-355058.3630901244,-128405.23593753022
1680,-354956.6829025736,-128604.0714441554
1681,-354854.8523594993,-128802.85371990742
1682,-354752.8714858316,-129001.58267377465
1683,-354650.7403067336,-129200.25821489493
1684,-354548.4588473682,-129398.88025237301
1685,-354446.02713298117,-129597.44869529693
1686,-354343.4451888851,-129795.96345273829
1687,-354240.7130405253,-129994.42443380189
1688,-354137.8307132971,-130192.83154757589
1689,-354034.79823282897,-130391.18470314867
1690,-353931.6156246821,-130589.48380967486
1691,-353828.2829145679,-130787.72877615984
1692,-353724.80012824753,-130985.91951177496
1693,-353621.16729158134,-131184.05592557552
1694,-353517.38443049684,-131382.13792669965
1695,-353413.4515709375,-131580.16542425257
1696,-353309.36873899703,-131778.1383273062
1697,-353205.1359608182,-131976.05654496563
1698,-353100.7532626109,-132173.91998638594
1699,-352996.22067065095,-132371.728560606
1700,-352891.53821128106,-132569.4821767974
1701,-352786.70591099333,-132767.1807440656
1702,-352681.7237962631,-132964.8241714827
1703,-352576.59189364896,-133162.41236822054
1704,-352471.31022985897,-133359.94524336793
1705,-352365.8788316011,-133557.42270606355
1706,-352260.2977256666,-133754.84466541294
1707,-352154.56693897943,-133952.21103053828
1708,-352048.68649843056,-134149.52171057835
1709,-351942.65643114306,-134346.7766146886
1710,-351836.476764141,-134543.9756519249
1711,-351730.147524664,-134741.1187315092
1712,-351623.6687399185,-134938.20576253068
1713,-351517.04043724405,-135135.2366541116
1714,-351410.2626440462,-135332.21131542436
1715,-351303.33538779785,-135529.12965560798
1716,-351196.258696087,-135725.99158381816
1717,-351089.0325964859,-135922.79700917745
1718,-350981.65711674944,-136119.54584084172
1719,-350874.13228461565,-136316.23798793348
1720,-350766.4581279556,-136512.87335970835
1721,-350658.63467467384,-136709.4518652724
1722,-350550.6619527905,-136905.97341373173
1723,-350442.5399904096,-137102.4379143254
1724,-350334.2688156348,-137298.84527619282
1725,-350225.8484567026,-137495.19540850667
1726,-350117.2789418993,-137691.4882204563
1727,-350008.5602996113,-137887.7236211812
1728,-349899.6925583408,-138083.90151990406
1729,-349790.67574652383,-138280.02182578106
1730,-349681.50989282894,-138476.08444801832
1731,-349572.1950258916,-138672.08929580534
1732,-349462.7311744797,-138868.03627831506
1733,-349353.1183674449,-139063.92530477032
1734,-349243.35663362197,-139259.75628434418
1735,-349133.4460020446,-139455.52912624288
1736,-349023.38650173036,-139651.2437397226
1737,-348913.17816178,-139846.90003395645
1738,-348802.8210114933,-140042.4979181675
1739,-348692.31508008693,-140238.03730151232
1740,-348581.6603968611,-140433.51809333026
1741,-348470.8569913147,-140628.9402027947
1742,-348359.90489293076,-140824.30353909553
1743,-348248.8041312416,-141019.60801148918
1744,-348137.55473599565,-141214.85352926538
1745,-348026.15673682524,-141410.04000159755
1746,-347914.6101636116,-141605.16733779208
1747,-347802.9150461698,-141800.23544702254
1748,-347691.07141446415,-141995.24423862854
1749,-347579.07929857564,-142190.19362183355
1750,-347466.9387285515,-142385.0835058777
1751,-347354.64973460574,-142579.9138000676
1752,-347242.2123469685,-142774.68441367653
1753,-347129.62659598613,-142969.39525592816
1754,-347016.8925120721,-143164.04623614578
1755,-346904.01012568903,-143358.6372636362
1756,-346790.97946741624,-143553.16824763967
1757,-346677.80056788254,-143747.63909747958
1758,-346564.47345778364,-143942.04972244627
1759,-346450.9981679145,-144136.40003186322
1760,-346337.3747291702,-144330.68993502075
1761,-346223.60317239555,-144524.9193412258
1762,-346109.6835287014,-144719.08815985185
1763,-345995.61582909897,-144913.19630015607
1764,-345881.4001048154,-145107.2436714955
1765,-345767.0363870943,-145301.23018321043
1766,-345652.524707196,-145495.15574462462
1767,-345537.86509654723,-145689.02026512835
1768,-345423.0575865743,-145882.82365404547
1769,-345308.10220883664,-146076.5658206999
1770,-345192.99899505975,-146270.24667449875
1771,-345077.7479767367,-146463.8661247658
1772,-344962.3491858255,-146657.42408090818
1773,-344846.8026540683,-146850.92045229988
1774,-344731.10841339,-147044.35514833132
1775,-344615.2664958817,-147237.72807837662
1776,-344499.27693350153,-147431.0391518097
1777,-344383.1397584901,-147624.28827808777
1778,-344266.8550030046,-147817.4753665681
1779,-344150.4226994023,-148010.60032669152
1780,-344033.8428800232,-148203.6630678819
1781,-343917.1155773737,-148396.66349954667
1782,-343800.2408239437,-148589.60153110998
1783,-343683.21865232254,-148782.47707199596
1784,-343566.0490952491,-148975.29003171175
1785,-343448.7321854459,-149168.0403196318
1786,-343331.2679557681,-149360.72784526343
1787,-343213.6564391542,-149553.35251806414
1788,-343095.897668509,-149745.9142474748
1789,-342977.9916769706,-149938.41294300303
1790,-342859.9384976762,-150130.84851408968
1791,-342741.73816383054,-150323.22087025887
1792,-342623.3907087203,-150515.529920985
1793,-342504.896165716,-150707.77557577562
1794,-342386.25456832093,-150899.95774413843
1795,-342267.4659499716,-151092.07633559758
1796,-342148.5303443209,-151284.13125966088
1797,-342029.44778503804,-151476.12242588596
1798,-341910.2183058755,-151668.0497437473
1799,-341790.8419406688,-151859.91312286907
1800,-341671.31872333615,-152051.71247274245
1801,-341551.6486877965,-152243.4477029253
1802,-341431.8318682339,-152435.11872302514
1803,-341311.86829868326,-152626.72544256668
1804,-341191.75801334553,-152818.26777114096
1805,-341071.5010465711,-153009.74561835575
1806,-340951.09743272734,-153201.15889376894
1807,-340830.5472062142,-153392.50750703827
1808,-340709.85040159844,-153583.79136770515
1809,-340589.0070534463,-153775.01038542733
1810,-340468.0171964073,-153966.16446979612
1811,-340346.8808653138,-154157.25353046934
1812,-340225.59809491487,-154348.27747710486
1813,-340104.16892014263,-154539.23621932746
1814,-339982.5933759953,-154730.12966677838
1815,-339860.87149752124,-154920.9577291322
1816,-339739.0033198349,-155111.72031604708
1817,-339616.98887813423,-155302.41733723079
1818,-339494.8282077833,-155493.04870234153
1819,-339372.5213440956,-155683.61432110387
1820,-339250.0683224687,-155874.114103176
1821,-339127.46917849896,-156064.5479583325
1822,-339004.72394778265,-156254.9157962316
1823,-338881.8326659664,-156445.21752661464
1824,-338758.79536879587,-156635.45305925637
1825,-338635.61209210026,-156825.62230386492
1826,-338512.2828717918,-157015.72517021507
1827,-338388.8077438488,-157205.76156804845
1828,-338265.1867443496,-157395.73140718948
1829,-338141.41990938905,-157585.63459733012
1830,-338017.5072752282,-157775.47104831177
1831,-337893.4488781114,-157965.24066992584
1832,-337769.2447544492,-158154.9433719805
1833,-337644.8949406353,-158344.5790642841
1834,-337520.39947327954,-158534.14765666143
1835,-337395.758388909,-158723.6490589542
1836,-337270.971724233,-158913.08318097063
1837,-337146.0395159778,-159102.4499326354
1838,-337020.9618009443,-159291.74922374048
1839,-336895.7386161409,-159480.9809641939
1840,-336770.3699984849,-159670.1450638541
1841,-336644.8559850512,-159859.24143262923
1842,-336519.1966129982,-160048.2699803613
1843,-336393.39191951684,-160237.23061704147
1844,-336267.44194192317,-160426.12325252846
1845,-336141.3467175914,-160614.94779679706
1846,-336015.1062839617,-160803.70415973905
1847,-335888.7206785662,-160992.39225127964
1848,-335762.1899390114,-161181.01198146027
1849,-335635.5141029703,-161369.56326018934
1850,-335603.67878771515,-161416.90400692276
1851,-335571.9780551212,-161464.02681585174
1852,-335540.26825753687,-161511.14533812305
1853,-335406.8346614772,-161709.22393151344
1854,-335279.7524169463,-161897.5829063018
1855,-335152.5252199458,-162085.87308746125
1856,-335025.1531085724,-162274.09438490047
1857,-334897.6361208648,-162462.24670869444
1858,-334769.9742950606,-162650.3299689014
1859,-334642.1676694976,-162838.34407551348
1860,-334514.2162824885,-163026.28893860563
1861,-334386.12017248705,-163214.16446826965
1862,-334257.8793780386,-163401.97057456407
1863,-334129.4939377131,-163589.707167564
1864,-334000.9638902387,-163777.37415737793
1865,-333872.2892743184,-163964.97145413104
1866,-333743.47012879647,-164152.49896791516
1867,-333614.5064926085,-164339.9566088721
1868,-333485.39840472356,-164527.3442871605
1869,-333356.1459041601,-164714.66191288884
1870,-333226.74903016945,-164901.9093962821
1871,-333097.20782191155,-165089.08664744915
1872,-332967.5223186792,-165276.19357661504
1873,-332837.69255987304,-165463.2300939716
1874,-332707.7185849357,-165650.196109744
1875,-332577.60043340875,-165837.09153407445
1876,-332447.3381448844,-166023.91627727126
1877,-332316.93175910367,-166210.67024954304
1878,-332186.3813157417,-166397.3533611816
1879,-332055.68685474724,-166583.96552241233
1880,-331924.84841598646,-166770.50664347725
1881,-331793.866039458,-166956.97663475125
1882,-331662.7397652356,-167143.3754064932
1883,-331531.46963357524,-167329.70286899502
1884,-331400.05568458413,-167515.95893258194
1885,-331268.49795863475,-167702.14350762914
1886,-331136.79649609956,-167888.25650441207
1887,-331004.9513374759,-168074.29783338908
1888,-330872.96252331894,-168260.26740486894
1889,-330740.83009420085,-168446.1651292436
1890,-330608.5540908927,-168631.99091683858
1891,-330476.1345540996,-168817.74467819533
1892,-330343.57152476703,-169003.4263236561
1893,-330210.86504377425,-169189.03576367945
1894,-330078.0151521752,-169374.57290864087
1895,-329945.02189102344,-169560.03766909867
1896,-329811.8853015636,-169745.4299554949
1897,-329678.60542499064,-169930.7496782384
1898,-329545.18230263254,-170115.9967479375
1899,-329411.6159759415,-170301.1710749845
1900,-329277.9064863616,-170486.2725699877
1901,-329144.0538754699,-170671.30114345593
1902,-329010.0581849513,-170856.25670588124
1903,-328875.9194564576,-171041.13916792197
1904,-328741.6377318564,-171225.94844007032
1905,-328607.2130529905,-171410.6844329349
1906,-328472.6454618108,-171595.34705712437
1907,-328337.9350003841,-171779.93622323056
1908,-328203.0817108108,-171964.4518419288
1909,-328068.08563527407,-172148.8938237779
1910,-327932.9468160404,-172333.26207948633
1911,-327797.66529549257,-172517.55651969614
1912,-327662.2411160461,-172701.77705511585
1913,-327526.67432017525,-172885.9235964207
1914,-327390.9649505037,-173069.9960542863
1915,-327255.11304968793,-173253.99433945442
1916,-327119.1186604595,-173437.918362667
1917,-326982.981825658,-173621.768034666
1918,-326846.7025881644,-173805.54326620998
1919,-326710.28099097597,-173989.24396809097
1920,-326573.7170771149,-174172.87005106758
1921,-326437.01088976127,-174356.42142594844
1922,-326300.1624721033,-174539.89800355886
1923,-326163.1718674374,-174723.29969474062
1924,-326026.03911914286,-174906.62641031918
1925,-325888.7642706823,-175089.87806116964
1926,-325751.34736553446,-175273.05455816726
1927,-325613.78844736126,-175456.15581215423
1928,-325476.0875598328,-175639.1817341055
1929,-325338.2447467187,-175822.13223489645
1930,-325200.26005182194,-176005.00722546893
1931,-325062.13351912005,-176187.8066167815
1932,-324923.8651925902,-176370.5303197596
1933,-324785.455116318,-176553.17824541155
1934,-324646.9033344467,-176735.75030474586
1935,-324508.2098912527,-176918.2464087047
1936,-324369.37483101257,-177100.66646836308
1937,-324230.3981981522,-177283.01039476288
1938,-324091.28003710555,-177465.27809889606
1939,-323952.02039248135,-177647.46949185448
1940,-323812.6193088718,-177829.5844847799
1941,-323673.0768310015,-178011.62298873073
1942,-323533.3930036537,-178193.5849147658
1943,-323393.56787170254,-178375.47017409327
1944,-323253.6014800975,-178557.27867778865
1945,-323113.49387387064,-178739.01033707676
1946,-322973.24509810406,-178920.66506304973
1947,-322832.8551980127,-179102.2427670156
1948,-322692.3242188528,-179283.74336006655
1949,-322551.6522059475,-179465.16675346097
1950,-322410.83920473594,-179646.5128584738
1951,-322269.8852607071,-179827.78158631362
1952,-322128.79041948286,-180008.97284825562
1953,-321987.55472663534,-180190.0865556079
1954,-321846.1782279941,-180371.12261966246
1955,-321704.6609693473,-180552.0809517277
